year,month,borough,district,category,calls
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Chien,36
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Dechets,28
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Objet Volumineux,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Selective,9
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Eau,34
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Eclairage,21
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Egout,12
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Environnement,6
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Neige,4
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Parc,6
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Permis,11
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Securite,2
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Signalisation,19
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Taxes,2
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Voirie,27
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Anomaly - Stationnement,4
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Arbre,37
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Autre,10
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Chien,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Dechets,41
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Objet Volumineux,131
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Selective,14
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Eau,54
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Eclairage,28
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Egout,15
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Environnement,2
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Neige,2
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Parc,4
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Permis,8
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Securite,2
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Signalisation,24
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Stationnement,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Taxes,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Voirie,31
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Anomaly - Stationnement,21
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Arbre,23
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Autre,3
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Dechets,40
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Objet Volumineux,6
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Selective,64
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Eau,25
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Eclairage,19
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Egout,15
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Environnement,5
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Neige,1
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Parc,2
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Permis,6
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Securite,1
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Signalisation,22
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Stationnement,11
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Taxes,1
2008,10,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Voirie,53
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Anomaly - Stationnement,44
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Arbre,22
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Autre,6
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Chien,1
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Dechets,53
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Objet Volumineux,11
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Selective,66
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Eau,35
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Eclairage,28
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Egout,12
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Environnement,5
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Parc,10
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Permis,6
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Securite,2
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Signalisation,41
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Stationnement,4
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Taxes,2
2008,10,Rosemont-La Petite-Patrie,Marie-Victorin,Voirie,73
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Anomaly - Stationnement,40
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Arbre,14
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Autre,17
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Chien,3
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Dechets,42
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Objet Volumineux,7
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Selective,51
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Eau,51
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Eclairage,14
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Egout,17
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Environnement,14
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Neige,1
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Parc,5
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Permis,24
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Securite,9
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Signalisation,28
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Stationnement,34
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Taxes,12
2008,10,Rosemont-La Petite-Patrie,Saint-Edouard,Voirie,64
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Anomaly - Stationnement,9
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Arbre,20
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Autre,13
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Chien,5
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Dechets,38
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Objet Volumineux,13
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Selective,51
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Eau,34
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Eclairage,22
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Egout,10
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Environnement,7
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Parc,2
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Permis,12
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Securite,1
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Signalisation,27
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Stationnement,4
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Taxes,5
2008,10,Rosemont-La Petite-Patrie,Vieux-Rosemont,Voirie,44
2008,10,Saint-Laurent,Cote-de-Liesse,Anomaly - Surveillance,941
2008,10,Saint-Laurent,Cote-de-Liesse,Arbre,43
2008,10,Saint-Laurent,Cote-de-Liesse,Autre,390
2008,10,Saint-Laurent,Cote-de-Liesse,Chien,131
2008,10,Saint-Laurent,Cote-de-Liesse,Collecte - Dechets,80
2008,10,Saint-Laurent,Cote-de-Liesse,Collecte - Objet Volumineux,5
2008,10,Saint-Laurent,Cote-de-Liesse,Collecte - Selective,374
2008,10,Saint-Laurent,Cote-de-Liesse,Eau,48
2008,10,Saint-Laurent,Cote-de-Liesse,Eclairage,39
2008,10,Saint-Laurent,Cote-de-Liesse,Egout,7
2008,10,Saint-Laurent,Cote-de-Liesse,Environnement,72
2008,10,Saint-Laurent,Cote-de-Liesse,Neige,3
2008,10,Saint-Laurent,Cote-de-Liesse,Parc,68
2008,10,Saint-Laurent,Cote-de-Liesse,Permis,18
2008,10,Saint-Laurent,Cote-de-Liesse,Securite,12
2008,10,Saint-Laurent,Cote-de-Liesse,Signalisation,12
2008,10,Saint-Laurent,Cote-de-Liesse,Stationnement,13
2008,10,Saint-Laurent,Cote-de-Liesse,Taxes,20
2008,10,Saint-Laurent,Cote-de-Liesse,Voirie,39
2008,10,Saint-Laurent,Norman-McLaren,Anomaly - Stationnement,3
2008,10,Saint-Laurent,Norman-McLaren,Anomaly - Surveillance,259
2008,10,Saint-Laurent,Norman-McLaren,Arbre,46
2008,10,Saint-Laurent,Norman-McLaren,Autre,275
2008,10,Saint-Laurent,Norman-McLaren,Chien,89
2008,10,Saint-Laurent,Norman-McLaren,Collecte - Dechets,40
2008,10,Saint-Laurent,Norman-McLaren,Collecte - Objet Volumineux,4
2008,10,Saint-Laurent,Norman-McLaren,Collecte - Selective,448
2008,10,Saint-Laurent,Norman-McLaren,Eau,27
2008,10,Saint-Laurent,Norman-McLaren,Eclairage,19
2008,10,Saint-Laurent,Norman-McLaren,Egout,4
2008,10,Saint-Laurent,Norman-McLaren,Environnement,29
2008,10,Saint-Laurent,Norman-McLaren,Neige,2
2008,10,Saint-Laurent,Norman-McLaren,Parc,28
2008,10,Saint-Laurent,Norman-McLaren,Permis,14
2008,10,Saint-Laurent,Norman-McLaren,Securite,5
2008,10,Saint-Laurent,Norman-McLaren,Signalisation,7
2008,10,Saint-Laurent,Norman-McLaren,Stationnement,29
2008,10,Saint-Laurent,Norman-McLaren,Taxes,20
2008,10,Saint-Laurent,Norman-McLaren,Voirie,51
2008,10,Saint-Leonard,Saint-Leonard-Est,Anomaly - Stationnement,2
2008,10,Saint-Leonard,Saint-Leonard-Est,Arbre,15
2008,10,Saint-Leonard,Saint-Leonard-Est,Autre,32
2008,10,Saint-Leonard,Saint-Leonard-Est,Chien,1
2008,10,Saint-Leonard,Saint-Leonard-Est,Collecte - Dechets,12
2008,10,Saint-Leonard,Saint-Leonard-Est,Collecte - Objet Volumineux,1
2008,10,Saint-Leonard,Saint-Leonard-Est,Collecte - Selective,4
2008,10,Saint-Leonard,Saint-Leonard-Est,Eau,25
2008,10,Saint-Leonard,Saint-Leonard-Est,Eclairage,16
2008,10,Saint-Leonard,Saint-Leonard-Est,Egout,7
2008,10,Saint-Leonard,Saint-Leonard-Est,Environnement,4
2008,10,Saint-Leonard,Saint-Leonard-Est,Parc,2
2008,10,Saint-Leonard,Saint-Leonard-Est,Permis,2
2008,10,Saint-Leonard,Saint-Leonard-Est,Signalisation,18
2008,10,Saint-Leonard,Saint-Leonard-Est,Stationnement,2
2008,10,Saint-Leonard,Saint-Leonard-Est,Taxes,25
2008,10,Saint-Leonard,Saint-Leonard-Est,Voirie,19
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Anomaly - Stationnement,1
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Arbre,15
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Autre,51
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Chien,3
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Collecte - Dechets,23
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Collecte - Selective,13
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Eau,33
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Eclairage,11
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Egout,9
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Environnement,14
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Neige,1
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Parc,1
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Permis,3
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Signalisation,3
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Stationnement,1
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Taxes,35
2008,10,Saint-Leonard,Saint-Leonard-Ouest,Voirie,24
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Anomaly - Stationnement,48
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Arbre,17
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Autre,234
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Chien,16
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Collecte - Dechets,108
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Collecte - Objet Volumineux,207
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Collecte - Selective,18
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Eau,59
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Eclairage,35
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Egout,10
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Environnement,21
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Neige,1
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Parc,12
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Permis,22
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Securite,3
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Signalisation,46
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Stationnement,25
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Taxes,3
2008,10,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Voirie,98
2008,10,Sud-Ouest,Saint-PaulEmard,Anomaly - Stationnement,13
2008,10,Sud-Ouest,Saint-PaulEmard,Arbre,30
2008,10,Sud-Ouest,Saint-PaulEmard,Autre,26
2008,10,Sud-Ouest,Saint-PaulEmard,Chien,6
2008,10,Sud-Ouest,Saint-PaulEmard,Collecte - Dechets,71
2008,10,Sud-Ouest,Saint-PaulEmard,Collecte - Objet Volumineux,221
2008,10,Sud-Ouest,Saint-PaulEmard,Collecte - Selective,23
2008,10,Sud-Ouest,Saint-PaulEmard,Eau,29
2008,10,Sud-Ouest,Saint-PaulEmard,Eclairage,24
2008,10,Sud-Ouest,Saint-PaulEmard,Egout,17
2008,10,Sud-Ouest,Saint-PaulEmard,Environnement,9
2008,10,Sud-Ouest,Saint-PaulEmard,Neige,2
2008,10,Sud-Ouest,Saint-PaulEmard,Parc,9
2008,10,Sud-Ouest,Saint-PaulEmard,Permis,17
2008,10,Sud-Ouest,Saint-PaulEmard,Securite,5
2008,10,Sud-Ouest,Saint-PaulEmard,Signalisation,35
2008,10,Sud-Ouest,Saint-PaulEmard,Stationnement,8
2008,10,Sud-Ouest,Saint-PaulEmard,Taxes,7
2008,10,Sud-Ouest,Saint-PaulEmard,Voirie,66
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Arbre,9
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Autre,13
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Collecte - Dechets,68
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Collecte - Objet Volumineux,3
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Collecte - Selective,22
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Eau,3
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Eclairage,18
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Egout,6
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Environnement,9
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Parc,3
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Permis,30
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Securite,4
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Signalisation,10
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Taxes,4
2008,10,Verdun,ChamplainL'Ile-des-Soeurs,Voirie,25
2008,10,Verdun,Desmarchais-Crawford,Anomaly - Stationnement,1
2008,10,Verdun,Desmarchais-Crawford,Arbre,19
2008,10,Verdun,Desmarchais-Crawford,Autre,7
2008,10,Verdun,Desmarchais-Crawford,Chien,6
2008,10,Verdun,Desmarchais-Crawford,Collecte - Dechets,76
2008,10,Verdun,Desmarchais-Crawford,Collecte - Objet Volumineux,4
2008,10,Verdun,Desmarchais-Crawford,Collecte - Selective,20
2008,10,Verdun,Desmarchais-Crawford,Eau,11
2008,10,Verdun,Desmarchais-Crawford,Eclairage,17
2008,10,Verdun,Desmarchais-Crawford,Egout,4
2008,10,Verdun,Desmarchais-Crawford,Environnement,13
2008,10,Verdun,Desmarchais-Crawford,Neige,1
2008,10,Verdun,Desmarchais-Crawford,Parc,3
2008,10,Verdun,Desmarchais-Crawford,Permis,23
2008,10,Verdun,Desmarchais-Crawford,Securite,2
2008,10,Verdun,Desmarchais-Crawford,Signalisation,7
2008,10,Verdun,Desmarchais-Crawford,Stationnement,1
2008,10,Verdun,Desmarchais-Crawford,Taxes,1
2008,10,Verdun,Desmarchais-Crawford,Voirie,12
2008,10,Ville-Marie,Peter-McGill,Anomaly - Stationnement,131
2008,10,Ville-Marie,Peter-McGill,Arbre,12
2008,10,Ville-Marie,Peter-McGill,Autre,16
2008,10,Ville-Marie,Peter-McGill,Chien,5
2008,10,Ville-Marie,Peter-McGill,Collecte - Dechets,37
2008,10,Ville-Marie,Peter-McGill,Collecte - Objet Volumineux,11
2008,10,Ville-Marie,Peter-McGill,Collecte - Selective,8
2008,10,Ville-Marie,Peter-McGill,Eau,49
2008,10,Ville-Marie,Peter-McGill,Eclairage,11
2008,10,Ville-Marie,Peter-McGill,Egout,7
2008,10,Ville-Marie,Peter-McGill,Environnement,6
2008,10,Ville-Marie,Peter-McGill,Neige,5
2008,10,Ville-Marie,Peter-McGill,Parc,2
2008,10,Ville-Marie,Peter-McGill,Permis,20
2008,10,Ville-Marie,Peter-McGill,Securite,8
2008,10,Ville-Marie,Peter-McGill,Signalisation,63
2008,10,Ville-Marie,Peter-McGill,Stationnement,30
2008,10,Ville-Marie,Peter-McGill,Taxes,8
2008,10,Ville-Marie,Peter-McGill,Voirie,57
2008,10,Ville-Marie,Saint-Jacques,Anomaly - Stationnement,137
2008,10,Ville-Marie,Saint-Jacques,Arbre,7
2008,10,Ville-Marie,Saint-Jacques,Autre,26
2008,10,Ville-Marie,Saint-Jacques,Chien,14
2008,10,Ville-Marie,Saint-Jacques,Collecte - Dechets,78
2008,10,Ville-Marie,Saint-Jacques,Collecte - Objet Volumineux,17
2008,10,Ville-Marie,Saint-Jacques,Collecte - Selective,46
2008,10,Ville-Marie,Saint-Jacques,Eau,40
2008,10,Ville-Marie,Saint-Jacques,Eclairage,21
2008,10,Ville-Marie,Saint-Jacques,Egout,12
2008,10,Ville-Marie,Saint-Jacques,Environnement,14
2008,10,Ville-Marie,Saint-Jacques,Parc,2
2008,10,Ville-Marie,Saint-Jacques,Permis,20
2008,10,Ville-Marie,Saint-Jacques,Securite,20
2008,10,Ville-Marie,Saint-Jacques,Signalisation,78
2008,10,Ville-Marie,Saint-Jacques,Stationnement,54
2008,10,Ville-Marie,Saint-Jacques,Taxes,7
2008,10,Ville-Marie,Saint-Jacques,Voirie,97
2008,10,Ville-Marie,Sainte-Marie,Anomaly - Stationnement,46
2008,10,Ville-Marie,Sainte-Marie,Arbre,7
2008,10,Ville-Marie,Sainte-Marie,Autre,20
2008,10,Ville-Marie,Sainte-Marie,Chien,33
2008,10,Ville-Marie,Sainte-Marie,Collecte - Dechets,82
2008,10,Ville-Marie,Sainte-Marie,Collecte - Objet Volumineux,13
2008,10,Ville-Marie,Sainte-Marie,Collecte - Selective,24
2008,10,Ville-Marie,Sainte-Marie,Eau,50
2008,10,Ville-Marie,Sainte-Marie,Eclairage,11
2008,10,Ville-Marie,Sainte-Marie,Egout,13
2008,10,Ville-Marie,Sainte-Marie,Environnement,12
2008,10,Ville-Marie,Sainte-Marie,Neige,1
2008,10,Ville-Marie,Sainte-Marie,Parc,6
2008,10,Ville-Marie,Sainte-Marie,Permis,10
2008,10,Ville-Marie,Sainte-Marie,Securite,13
2008,10,Ville-Marie,Sainte-Marie,Signalisation,46
2008,10,Ville-Marie,Sainte-Marie,Stationnement,22
2008,10,Ville-Marie,Sainte-Marie,Taxes,1
2008,10,Ville-Marie,Sainte-Marie,Voirie,61
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Anomaly - Stationnement,29
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Arbre,43
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Autre,14
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Chien,3
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Collecte - Dechets,66
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Collecte - Objet Volumineux,25
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Collecte - Selective,61
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Eau,31
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Eclairage,33
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Egout,14
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Environnement,8
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Parc,4
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Permis,8
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Securite,3
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Signalisation,32
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Stationnement,16
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Taxes,4
2008,10,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Voirie,62
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Anomaly - Stationnement,29
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Arbre,12
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Autre,9
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Collecte - Dechets,48
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Collecte - Objet Volumineux,28
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Collecte - Selective,37
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Eau,32
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Eclairage,16
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Egout,16
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Environnement,6
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Parc,2
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Permis,7
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Securite,2
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Signalisation,19
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Stationnement,5
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Taxes,1
2008,10,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Voirie,38
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Anomaly - Stationnement,15
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Arbre,41
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Autre,10
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Chien,2
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Collecte - Dechets,54
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Collecte - Objet Volumineux,27
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Collecte - Selective,39
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Eau,32
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Eclairage,26
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Egout,8
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Environnement,19
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Parc,5
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Permis,9
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Securite,7
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Signalisation,24
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Stationnement,9
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Taxes,1
2008,10,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Voirie,49
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Anomaly - Stationnement,26
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Arbre,27
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Autre,12
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Chien,3
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Collecte - Dechets,44
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Collecte - Objet Volumineux,33
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Collecte - Selective,44
2008,10,Villeray-Saint-Michel-Parc-Extension,Villeray,Eau,31
